,Unnamed: 0,text,context,line_number,column,absolute_offset,match_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,file_copy_path,label
258,258,"	mi := (*ipv6Mtuinfo)(unsafe.Pointer(&b[0]))
","	return m.Next(sizeofIPv6Mtuinfo)
}

func parsePathMTU(cm *ControlMessage, b []byte) {
	mi := (*ipv6Mtuinfo)(unsafe.Pointer(&b[0]))
	if len(cm.Dst) < net.IPv6len {
		cm.Dst = make(net.IP, net.IPv6len)
	}
	copy(cm.Dst, mi.Addr.Addr[:])
	cm.IfIndex = int(mi.Addr.Scope_id)
",87.0,22.0,2381.0,unsafe.Pointer,control_rfc3542_unix.go,2589.0,94.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/ipv6/control_rfc3542_unix.go,unclassified
259,259,"	b := (*[sizeofICMPv6Filter]byte)(unsafe.Pointer(f))[:sizeofICMPv6Filter]
","	return (*ICMPFilter)(unsafe.Pointer(&b[0])), nil
}

func (so *sockOpt) setICMPFilter(c *socket.Conn, f *ICMPFilter) error {
	b := (*[sizeofICMPv6Filter]byte)(unsafe.Pointer(f))[:sizeofICMPv6Filter]
	return so.Set(c, b)
}

func (so *sockOpt) getMTUInfo(c *socket.Conn) (*net.Interface, int, error) {
	b := make([]byte, so.Len)
",47.0,34.0,1042.0,unsafe.Pointer,sockopt_posix.go,2199.0,89.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/ipv6/sockopt_posix.go,unclassified
260,260,"	sa := (*sockaddrInet6)(unsafe.Pointer(&gr.Group))
","	mreq.Ifindex = int32(i)
}

func (gr *groupReq) setGroup(grp net.IP) {
	sa := (*sockaddrInet6)(unsafe.Pointer(&gr.Group))
	sa.Family = syscall.AF_INET6
	copy(sa.Addr[:], grp)
}

func (gsr *groupSourceReq) setSourceGroup(grp, src net.IP) {
",63.0,24.0,3499.0,unsafe.Pointer,sys_linux.go,3879.0,75.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/ipv6/sys_linux.go,unclassified
261,261,"	sa := (*sockaddrInet6)(unsafe.Pointer(&gsr.Group))
","	copy(sa.Addr[:], grp)
}

func (gsr *groupSourceReq) setSourceGroup(grp, src net.IP) {
	sa := (*sockaddrInet6)(unsafe.Pointer(&gsr.Group))
	sa.Family = syscall.AF_INET6
	copy(sa.Addr[:], grp)
	sa = (*sockaddrInet6)(unsafe.Pointer(&gsr.Source))
	sa.Family = syscall.AF_INET6
	copy(sa.Addr[:], src)
",69.0,24.0,3667.0,unsafe.Pointer,sys_linux.go,3879.0,75.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/ipv6/sys_linux.go,unclassified
262,262,"	sa = (*sockaddrInet6)(unsafe.Pointer(&gsr.Source))
","func (gsr *groupSourceReq) setSourceGroup(grp, src net.IP) {
	sa := (*sockaddrInet6)(unsafe.Pointer(&gsr.Group))
	sa.Family = syscall.AF_INET6
	copy(sa.Addr[:], grp)
	sa = (*sockaddrInet6)(unsafe.Pointer(&gsr.Source))
	sa.Family = syscall.AF_INET6
	copy(sa.Addr[:], src)
}
",72.0,23.0,3772.0,unsafe.Pointer,sys_linux.go,3879.0,75.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/ipv6/sys_linux.go,unclassified
263,263,"	b := (*[sizeofIPv6Mreq]byte)(unsafe.Pointer(&mreq))[:sizeofIPv6Mreq]
","	copy(mreq.Multiaddr[:], grp)
	if ifi != nil {
		mreq.setIfindex(ifi.Index)
	}
	b := (*[sizeofIPv6Mreq]byte)(unsafe.Pointer(&mreq))[:sizeofIPv6Mreq]
	return so.Set(c, b)
}
",22.0,30.0,500.0,unsafe.Pointer,sys_asmreq.go,593.0,24.0,golang.org/x/net/ipv6,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/ipv6/sys_asmreq.go,unclassified
264,264,"	h := (*cmsghdr)(unsafe.Pointer(&m[0]))
","func (m ControlMessage) MarshalHeader(lvl, typ, dataLen int) error {
	if len(m) < controlHeaderLen() {
		return errors.New(""short message"")
	}
	h := (*cmsghdr)(unsafe.Pointer(&m[0]))
	h.set(controlMessageLen(dataLen), lvl, typ)
	return nil
}

// ParseHeader parses and returns the header fields of the control
",142.0,17.0,3465.0,unsafe.Pointer,socket.go,7824.0,288.0,golang.org/x/net/internal/socket,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/internal/socket/socket.go,unclassified
265,265,"		h := (*cmsghdr)(unsafe.Pointer(&m[0]))
","// Parse works for both standard and compatible messages.
func (m ControlMessage) Parse() ([]ControlMessage, error) {
	var ms []ControlMessage
	for len(m) >= controlHeaderLen() {
		h := (*cmsghdr)(unsafe.Pointer(&m[0]))
		l := h.len()
		if l <= 0 {
			return nil, errors.New(""invalid header length"")
		}
		if uint64(l) < uint64(controlHeaderLen()) {
",179.0,18.0,4603.0,unsafe.Pointer,socket.go,7824.0,288.0,golang.org/x/net/internal/socket,golang.org/x/net,v0.0.0-20200324143707-d3edc9973b7e,kubernetes/kubernetes,golang.org/x/net/internal/socket/socket.go,unclassified
266,266,"	""uintptr"":    true,
","	""uint16"":     true,
	""uint32"":     true,
	""uint64"":     true,
	""uint8"":      true,
	""uintptr"":    true,
}

func cleanPackageName(name string) GoPackageName {
	name = strings.Map(badToUnderscore, name)
	// Identifier must not be keyword or predeclared identifier: insert _.
",637.0,2.0,20859.0,uintptr,generator.go,92290.0,2806.0,github.com/golang/protobuf/protoc-gen-go/generator,github.com/golang/protobuf,v1.3.3,kubernetes/kubernetes,github.com/golang/protobuf/protoc-gen-go/generator/generator.go,unclassified
267,267,"		Filter: (*sockFilter)(unsafe.Pointer(&f[0])),
","
func (so *sockOpt) setAttachFilter(c *socket.Conn, f []bpf.RawInstruction) error {
	prog := sockFProg{
		Len:    uint16(len(f)),
		Filter: (*sockFilter)(unsafe.Pointer(&f[0])),
	}
	b := (*[sizeofSockFprog]byte)(unsafe.Pointer(&prog))[:sizeofSockFprog]
	return so.Set(c, b)
}
",19.0,24.0,403.0,unsafe.Pointer,sys_bpf.go,549.0,23.0,golang.org/x/net/ipv4,golang.org/x/net,v0.0.0-20190724013045-ca1201d0de80,fatedier/frp,golang.org/x/net/ipv4/sys_bpf.go,unclassified
268,268,"	b := (*[sizeofSockFprog]byte)(unsafe.Pointer(&prog))[:sizeofSockFprog]
","	prog := sockFProg{
		Len:    uint16(len(f)),
		Filter: (*sockFilter)(unsafe.Pointer(&f[0])),
	}
	b := (*[sizeofSockFprog]byte)(unsafe.Pointer(&prog))[:sizeofSockFprog]
	return so.Set(c, b)
}
",21.0,31.0,454.0,unsafe.Pointer,sys_bpf.go,549.0,23.0,golang.org/x/net/ipv4,golang.org/x/net,v0.0.0-20190724013045-ca1201d0de80,fatedier/frp,golang.org/x/net/ipv4/sys_bpf.go,unclassified
269,269,"	bw := (*[maxRate / 8]uint64)(unsafe.Pointer(&buf[0]))
","
import ""unsafe""

func xorInUnaligned(d *state, buf []byte) {
	bw := (*[maxRate / 8]uint64)(unsafe.Pointer(&buf[0]))
	n := len(buf)
	if n >= 72 {
		d.a[0] ^= bw[0]
		d.a[1] ^= bw[1]
		d.a[2] ^= bw[2]
",13.0,30.0,285.0,unsafe.Pointer,xor_unaligned.go,1074.0,58.0,golang.org/x/crypto/sha3,golang.org/x/crypto,v0.0.0-20190308221718-c2843e01d9a2,v2ray/v2ray-core,golang.org/x/crypto/sha3/xor_unaligned.go,unclassified
270,270,"	ab := (*[maxRate]uint8)(unsafe.Pointer(&d.a[0]))
","	}
}

func copyOutUnaligned(d *state, buf []byte) {
	ab := (*[maxRate]uint8)(unsafe.Pointer(&d.a[0]))
	copy(buf, ab[:])
}

var (
	xorIn   = xorInUnaligned
",49.0,25.0,893.0,unsafe.Pointer,xor_unaligned.go,1074.0,58.0,golang.org/x/crypto/sha3,golang.org/x/crypto,v0.0.0-20190308221718-c2843e01d9a2,v2ray/v2ray-core,golang.org/x/crypto/sha3/xor_unaligned.go,unclassified
271,271,"	return (*[maxRate]byte)(unsafe.Pointer(b))
","// A storageBuf is an aligned array of maxRate bytes.
type storageBuf [maxRate / 8]uint64

func (b *storageBuf) asBytes() *[maxRate]byte {
	return (*[maxRate]byte)(unsafe.Pointer(b))
}

//go:nocheckptr
//
// xorInUnaligned intentionally reads the input buffer as an unaligned slice of
",16.0,25.0,380.0,unsafe.Pointer,xor_unaligned.go,1649.0,76.0,golang.org/x/crypto/sha3,golang.org/x/crypto,v0.0.0-20200311171314-f7b00557c8c4,ethereum/go-ethereum,golang.org/x/crypto/sha3/xor_unaligned.go,unclassified
272,272,"	bw := (*[maxRate / 8]uint64)(unsafe.Pointer(&buf[0]))[: n/8 : n/8]
","// xorInUnaligned uses unaligned reads and writes to update d.a to contain d.a
// XOR buf.
func xorInUnaligned(d *state, buf []byte) {
	n := len(buf)
	bw := (*[maxRate / 8]uint64)(unsafe.Pointer(&buf[0]))[: n/8 : n/8]
	if n >= 72 {
		d.a[0] ^= bw[0]
		d.a[1] ^= bw[1]
		d.a[2] ^= bw[2]
		d.a[3] ^= bw[3]
",32.0,30.0,862.0,unsafe.Pointer,xor_unaligned.go,1649.0,76.0,golang.org/x/crypto/sha3,golang.org/x/crypto,v0.0.0-20200311171314-f7b00557c8c4,ethereum/go-ethereum,golang.org/x/crypto/sha3/xor_unaligned.go,unclassified
273,273,"		return pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)}
","	// Super-tricky - read or get the address of data word of interface value.
	if isptr {
		// The interface is of pointer type, thus it is a direct interface.
		// The data word is the pointer data itself. We take its address.
		return pointer{p: unsafe.Pointer(uintptr(unsafe.Pointer(i)) + ptrSize)}
	}
	// The interface is not of pointer type. The data word is the pointer
	// to the data.
	return pointer{p: (*[2]unsafe.Pointer)(unsafe.Pointer(i))[1]}
}
",93.0,20.0,3574.0,unsafe.Pointer,pointer_unsafe.go,9931.0,308.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v1.2.0,drone/drone,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
274,274,"		f := os.NewFile(uintptr(s), ""datagram-oriented icmp"")
","		if err := syscall.Bind(s, sa); err != nil {
			syscall.Close(s)
			return nil, os.NewSyscallError(""bind"", err)
		}
		f := os.NewFile(uintptr(s), ""datagram-oriented icmp"")
		c, cerr = net.FilePacketConn(f)
		f.Close()
	default:
		c, cerr = net.ListenPacket(network, address)
	}
",86.0,18.0,2403.0,uintptr,listen_posix.go,2840.0,103.0,golang.org/x/net/icmp,golang.org/x/net,v0.0.0-20200202094626-16171245cfb2,elastic/beats,golang.org/x/net/icmp/listen_posix.go,unclassified
275,275,"	Pointer    uintptr     // offset within the data where the error was detected
",")

// A ParamProb represents an ICMP parameter problem message body.
type ParamProb struct {
	Pointer    uintptr     // offset within the data where the error was detected
	Data       []byte      // data, known as original datagram field
	Extensions []Extension // extensions
}

// Len implements the Len method of MessageBody interface.
",16.0,12.0,355.0,uintptr,paramprob.go,1939.0,72.0,golang.org/x/net/icmp,golang.org/x/net,v0.0.0-20200202094626-16171245cfb2,elastic/beats,golang.org/x/net/icmp/paramprob.go,unclassified
276,276,"		p.Pointer = uintptr(binary.BigEndian.Uint32(b[:4]))
","		return nil, errMessageTooShort
	}
	p := &ParamProb{}
	if proto == iana.ProtocolIPv6ICMP {
		p.Pointer = uintptr(binary.BigEndian.Uint32(b[:4]))
		p.Data = make([]byte, len(b)-4)
		copy(p.Data, b[4:])
		return p, nil
	}
	p.Pointer = uintptr(b[0])
",60.0,14.0,1643.0,uintptr,paramprob.go,1939.0,72.0,golang.org/x/net/icmp,golang.org/x/net,v0.0.0-20200202094626-16171245cfb2,elastic/beats,golang.org/x/net/icmp/paramprob.go,unclassified
277,277,"	p.Pointer = uintptr(b[0])
","		p.Data = make([]byte, len(b)-4)
		copy(p.Data, b[4:])
		return p, nil
	}
	p.Pointer = uintptr(b[0])
	var err error
	p.Data, p.Extensions, err = parseMultipartMessageBody(proto, typ, b)
	if err != nil {
		return nil, err
	}
",65.0,13.0,1772.0,uintptr,paramprob.go,1939.0,72.0,golang.org/x/net/icmp,golang.org/x/net,v0.0.0-20200202094626-16171245cfb2,elastic/beats,golang.org/x/net/icmp/paramprob.go,unclassified
278,278,"	_, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlReadTermios, uintptr(unsafe.Pointer(&termios)), 0, 0, 0)
","
// IsTerminal returns true if the given file descriptor is a terminal.
func IsTerminal(fd int) bool {
	var termios syscall.Termios
	_, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlReadTermios, uintptr(unsafe.Pointer(&termios)), 0, 0, 0)
	return err == 0
}

// MakeRaw put the terminal connected to the given file descriptor into raw
// mode and returns the previous state of the terminal so that it can be
",34.0,50.0,889.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
279,279,"	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlReadTermios, uintptr(unsafe.Pointer(&oldState.termios)), 0, 0, 0); err != 0 {
","// mode and returns the previous state of the terminal so that it can be
// restored.
func MakeRaw(fd int) (*State, error) {
	var oldState State
	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlReadTermios, uintptr(unsafe.Pointer(&oldState.termios)), 0, 0, 0); err != 0 {
		return nil, err
	}

	newState := oldState.termios
	// This attempts to replicate the behaviour documented for cfmakeraw in
",43.0,53.0,1255.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
280,280,"	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlWriteTermios, uintptr(unsafe.Pointer(&newState)), 0, 0, 0); err != 0 {
","	newState.Cflag &^= syscall.CSIZE | syscall.PARENB
	newState.Cflag |= syscall.CS8
	newState.Cc[unix.VMIN] = 1
	newState.Cc[unix.VTIME] = 0
	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlWriteTermios, uintptr(unsafe.Pointer(&newState)), 0, 0, 0); err != 0 {
		return nil, err
	}

	return &oldState, nil
}
",57.0,53.0,1978.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
281,281,"	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlWriteTermios, uintptr(unsafe.Pointer(&state.termios)), 0, 0, 0); err != 0 {
","
// Restore restores the terminal connected to the given file descriptor to a
// previous state.
func Restore(fd int, state *State) error {
	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlWriteTermios, uintptr(unsafe.Pointer(&state.termios)), 0, 0, 0); err != 0 {
		return err
	}
	return nil
}

",78.0,53.0,2679.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
282,282,"	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), uintptr(syscall.TIOCGWINSZ), uintptr(unsafe.Pointer(&dimensions)), 0, 0, 0); err != 0 {
","// GetSize returns the dimensions of the given terminal.
func GetSize(fd int) (width, height int, err error) {
	var dimensions [4]uint16

	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), uintptr(syscall.TIOCGWINSZ), uintptr(unsafe.Pointer(&dimensions)), 0, 0, 0); err != 0 {
		return -1, -1, err
	}
	return int(dimensions[1]), int(dimensions[0]), nil
}

",88.0,53.0,2995.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
283,283,"	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlReadTermios, uintptr(unsafe.Pointer(&oldState)), 0, 0, 0); err != 0 {
","// is commonly used for inputting passwords and other sensitive data. The slice
// returned does not include the \n.
func ReadPassword(fd int) ([]byte, error) {
	var oldState syscall.Termios
	if _, _, err := syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlReadTermios, uintptr(unsafe.Pointer(&oldState)), 0, 0, 0); err != 0 {
		return nil, err
	}

	newState := oldState
	newState.Lflag &^= syscall.ECHO
",106.0,53.0,3695.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
284,284,"		syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlWriteTermios, uintptr(unsafe.Pointer(&oldState)), 0, 0, 0)
","		return nil, err
	}

	defer func() {
		syscall.Syscall6(syscall.SYS_IOCTL, uintptr(fd), ioctlWriteTermios, uintptr(unsafe.Pointer(&oldState)), 0, 0, 0)
	}()

	return readPasswordLine(passwordReader(fd))
}
",119.0,38.0,4175.0,uintptr,util.go,4343.0,123.0,golang.org/x/crypto/ssh/terminal,golang.org/x/crypto,v0.0.0-20170930174604-9419663f5a44,apex/apex,golang.org/x/crypto/ssh/terminal/util.go,unclassified
285,285,"//	type structPointer struct { p unsafe.Pointer }
","// some pointer type for the garbage collector. We use these
// funcs with clunky names as our poor approximation to methods.
//
// An alternative would be
//	type structPointer struct { p unsafe.Pointer }
// but that does not registerize as well.

// A structPointer is a pointer to a struct.
type structPointer unsafe.Pointer

",49.0,33.0,2134.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
286,286,"type structPointer unsafe.Pointer
","//	type structPointer struct { p unsafe.Pointer }
// but that does not registerize as well.

// A structPointer is a pointer to a struct.
type structPointer unsafe.Pointer

// toStructPointer returns a structPointer equivalent to the given reflect value.
func toStructPointer(v reflect.Value) structPointer {
	return structPointer(unsafe.Pointer(v.Pointer()))
}
",53.0,19.0,2272.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
287,287,"	return structPointer(unsafe.Pointer(v.Pointer()))
","type structPointer unsafe.Pointer

// toStructPointer returns a structPointer equivalent to the given reflect value.
func toStructPointer(v reflect.Value) structPointer {
	return structPointer(unsafe.Pointer(v.Pointer()))
}

// IsNil reports whether p is nil.
func structPointer_IsNil(p structPointer) bool {
	return p == nil
",57.0,22.0,2443.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
288,288,"	return reflect.NewAt(t, unsafe.Pointer(p)).Interface()
","
// Interface returns the struct pointer, assumed to have element type t,
// as an interface value.
func structPointer_Interface(p structPointer, t reflect.Type) interface{} {
	return reflect.NewAt(t, unsafe.Pointer(p)).Interface()
}

// A field identifies a field in a struct, accessible from a structPointer.
// In this implementation, a field is identified by its byte offset from the start of the struct.
type field uintptr
",68.0,25.0,2776.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
289,289,"	return (*[]byte)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// Bytes returns the address of a []byte field in the struct.
func structPointer_Bytes(p structPointer, f field) *[]byte {
	return (*[]byte)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// BytesSlice returns the address of a [][]byte field in the struct.
func structPointer_BytesSlice(p structPointer, f field) *[][]byte {
	return (*[][]byte)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",90.0,18.0,3486.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
290,290,"	return (*[][]byte)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// BytesSlice returns the address of a [][]byte field in the struct.
func structPointer_BytesSlice(p structPointer, f field) *[][]byte {
	return (*[][]byte)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// Bool returns the address of a *bool field in the struct.
func structPointer_Bool(p structPointer, f field) **bool {
	return (**bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",95.0,20.0,3685.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
291,291,"	return (**bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// Bool returns the address of a *bool field in the struct.
func structPointer_Bool(p structPointer, f field) **bool {
	return (**bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// BoolVal returns the address of a bool field in the struct.
func structPointer_BoolVal(p structPointer, f field) *bool {
	return (*bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",100.0,17.0,3868.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
292,292,"	return (*bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// BoolVal returns the address of a bool field in the struct.
func structPointer_BoolVal(p structPointer, f field) *bool {
	return (*bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// BoolSlice returns the address of a []bool field in the struct.
func structPointer_BoolSlice(p structPointer, f field) *[]bool {
	return (*[]bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",105.0,16.0,4052.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
293,293,"	return (*[]bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// BoolSlice returns the address of a []bool field in the struct.
func structPointer_BoolSlice(p structPointer, f field) *[]bool {
	return (*[]bool)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// String returns the address of a *string field in the struct.
func structPointer_String(p structPointer, f field) **string {
	return (**string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",110.0,18.0,4243.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
294,294,"	return (**string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// String returns the address of a *string field in the struct.
func structPointer_String(p structPointer, f field) **string {
	return (**string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// StringVal returns the address of a string field in the struct.
func structPointer_StringVal(p structPointer, f field) *string {
	return (*string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",115.0,19.0,4432.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
295,295,"	return (*string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// StringVal returns the address of a string field in the struct.
func structPointer_StringVal(p structPointer, f field) *string {
	return (*string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// StringSlice returns the address of a []string field in the struct.
func structPointer_StringSlice(p structPointer, f field) *[]string {
	return (*[]string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",120.0,18.0,4626.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
296,296,"	return (*[]string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// StringSlice returns the address of a []string field in the struct.
func structPointer_StringSlice(p structPointer, f field) *[]string {
	return (*[]string)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// ExtMap returns the address of an extension map field in the struct.
func structPointer_Extensions(p structPointer, f field) *XXX_InternalExtensions {
	return (*XXX_InternalExtensions)(unsafe.Pointer(uintptr(p) + uintptr(f)))
",125.0,20.0,4827.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
297,297,"	return (*XXX_InternalExtensions)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","}

// ExtMap returns the address of an extension map field in the struct.
func structPointer_Extensions(p structPointer, f field) *XXX_InternalExtensions {
	return (*XXX_InternalExtensions)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

func structPointer_ExtMap(p structPointer, f field) *map[int32]Extension {
	return (*map[int32]Extension)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}
",130.0,34.0,5044.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
298,298,"	return (*map[int32]Extension)(unsafe.Pointer(uintptr(p) + uintptr(f)))
","	return (*XXX_InternalExtensions)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

func structPointer_ExtMap(p structPointer, f field) *map[int32]Extension {
	return (*map[int32]Extension)(unsafe.Pointer(uintptr(p) + uintptr(f)))
}

// NewAt returns the reflect.Value for a pointer to a field in the struct.
func structPointer_NewAt(p structPointer, f field, typ reflect.Type) reflect.Value {
	return reflect.NewAt(typ, unsafe.Pointer(uintptr(p)+uintptr(f)))
",134.0,31.0,5197.0,unsafe.Pointer,pointer_unsafe.go,9493.0,270.0,github.com/golang/protobuf/proto,github.com/golang/protobuf,v0.0.0-20170920220647-130e6b02ab05,tidwall/tile38,github.com/golang/protobuf/proto/pointer_unsafe.go,unclassified
